junction_name,police_station,hour,weekday,month,violations,risk_score
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,11,Sunday,January,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,12,Monday,April,11,3.546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,12,Thursday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Friday,February,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Friday,January,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Friday,March,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Saturday,April,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Saturday,December,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Saturday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Saturday,March,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Sunday,November,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Thursday,February,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Wednesday,April,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,19,Wednesday,January,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Friday,April,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Friday,December,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Friday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Friday,March,15,4.964539007092199
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Monday,December,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Monday,February,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Monday,March,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Saturday,April,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Saturday,February,21,7.092198581560282
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Saturday,January,15,4.964539007092199
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Saturday,March,8,2.4822695035460995
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Saturday,November,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Sunday,February,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Sunday,January,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Sunday,March,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Sunday,November,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Thursday,December,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Thursday,January,15,4.964539007092199
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Thursday,March,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Thursday,November,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Tuesday,April,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Tuesday,January,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Tuesday,March,25,8.51063829787234
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Tuesday,November,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,20,Wednesday,March,19,6.382978723404255
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Friday,December,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Friday,January,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Friday,March,35,12.056737588652481
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Friday,November,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Monday,December,7,2.1276595744680855
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Monday,February,7,2.1276595744680855
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Monday,November,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Saturday,April,18,6.028368794326241
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Saturday,December,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Saturday,February,12,3.900709219858156
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Saturday,March,14,4.609929078014185
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Saturday,November,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Sunday,December,13,4.25531914893617
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Sunday,February,7,2.1276595744680855
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Sunday,March,33,11.347517730496454
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Thursday,December,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Thursday,January,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Thursday,March,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Thursday,November,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Tuesday,January,8,2.4822695035460995
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Tuesday,November,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Wednesday,December,27,9.219858156028367
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Wednesday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Wednesday,January,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Wednesday,March,7,2.1276595744680855
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,21,Wednesday,November,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Friday,April,12,3.900709219858156
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Friday,March,13,4.25531914893617
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Friday,November,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Monday,December,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Monday,February,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Monday,January,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Monday,March,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Monday,November,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Saturday,December,25,8.51063829787234
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Saturday,February,13,4.25531914893617
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Saturday,January,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Saturday,March,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Saturday,November,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Sunday,December,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Sunday,February,38,13.120567375886525
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Sunday,March,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Sunday,November,18,6.028368794326241
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Thursday,April,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Thursday,December,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Thursday,February,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Thursday,January,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Tuesday,December,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Tuesday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Tuesday,January,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Tuesday,March,8,2.4822695035460995
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Wednesday,April,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Wednesday,December,3,0.7092198581560284
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Wednesday,February,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Wednesday,January,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Wednesday,March,7,2.1276595744680855
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,22,Wednesday,November,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Friday,April,8,2.4822695035460995
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Friday,December,14,4.609929078014185
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Friday,February,22,7.446808510638298
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Friday,March,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Friday,November,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Monday,December,16,5.319148936170213
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Monday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Monday,January,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Monday,November,5,1.4184397163120566
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Saturday,April,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Saturday,December,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Saturday,February,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Saturday,January,34,11.702127659574467
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Saturday,March,20,6.737588652482268
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Saturday,November,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Sunday,April,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Sunday,December,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Sunday,February,18,6.028368794326241
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Sunday,March,30,10.28368794326241
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Sunday,November,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Thursday,December,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Thursday,November,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Tuesday,January,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Tuesday,March,16,5.319148936170213
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Tuesday,November,10,3.1914893617021276
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Wednesday,April,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Wednesday,December,6,1.7730496453900706
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Wednesday,February,4,1.0638297872340425
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Wednesday,January,2,0.3546099290780142
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Wednesday,March,1,0.0
"BTP001 - 10th Cross, Dr. Rajkumar Road",Malleshwaram,23,Wednesday,November,2,0.3546099290780142
BTP006 - Navarang Bar Junction,Rajajinagar,0,Friday,February,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,0,Monday,April,7,2.1276595744680855
BTP006 - Navarang Bar Junction,Rajajinagar,0,Sunday,December,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,2,Thursday,April,6,1.7730496453900706
BTP006 - Navarang Bar Junction,Rajajinagar,4,Friday,January,6,1.7730496453900706
BTP006 - Navarang Bar Junction,Rajajinagar,5,Friday,January,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,5,Friday,November,2,0.3546099290780142
BTP006 - Navarang Bar Junction,Rajajinagar,5,Tuesday,March,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,7,Sunday,December,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,19,Monday,December,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,20,Saturday,November,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,20,Sunday,December,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,21,Friday,February,1,0.0
BTP006 - Navarang Bar Junction,Rajajinagar,21,Saturday,December,6,1.7730496453900706
BTP006 - Navarang Bar Junction,Rajajinagar,22,Wednesday,November,2,0.3546099290780142
BTP006 - Navarang Bar Junction,Rajajinagar,23,Tuesday,February,9,2.8368794326241136
BTP008 - Navarang Theatre,Malleshwaram,0,Friday,November,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,0,Monday,December,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,0,Monday,February,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,0,Monday,November,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,0,Saturday,April,11,3.546099290780142
BTP008 - Navarang Theatre,Malleshwaram,0,Saturday,December,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,0,Saturday,March,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,0,Saturday,November,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,0,Sunday,December,15,4.964539007092199
BTP008 - Navarang Theatre,Malleshwaram,0,Sunday,March,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,0,Thursday,November,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,0,Tuesday,December,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,0,Tuesday,November,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,0,Wednesday,December,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,0,Wednesday,March,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,0,Wednesday,November,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,1,Friday,December,6,1.7730496453900706
BTP008 - Navarang Theatre,Malleshwaram,1,Friday,February,26,8.865248226950353
BTP008 - Navarang Theatre,Malleshwaram,1,Friday,November,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,1,Monday,December,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Monday,February,6,1.7730496453900706
BTP008 - Navarang Theatre,Malleshwaram,1,Monday,January,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Monday,March,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Monday,November,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Saturday,April,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Saturday,December,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Saturday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Saturday,January,13,4.25531914893617
BTP008 - Navarang Theatre,Malleshwaram,1,Saturday,March,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,1,Saturday,November,7,2.1276595744680855
BTP008 - Navarang Theatre,Malleshwaram,1,Sunday,December,28,9.574468085106384
BTP008 - Navarang Theatre,Malleshwaram,1,Sunday,March,9,2.8368794326241136
BTP008 - Navarang Theatre,Malleshwaram,1,Sunday,November,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,1,Thursday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Thursday,January,25,8.51063829787234
BTP008 - Navarang Theatre,Malleshwaram,1,Thursday,November,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Tuesday,December,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,1,Tuesday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,1,Tuesday,March,8,2.4822695035460995
BTP008 - Navarang Theatre,Malleshwaram,1,Tuesday,November,6,1.7730496453900706
BTP008 - Navarang Theatre,Malleshwaram,1,Wednesday,December,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,1,Wednesday,February,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,1,Wednesday,November,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,2,Friday,November,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,2,Monday,April,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,2,Monday,December,9,2.8368794326241136
BTP008 - Navarang Theatre,Malleshwaram,2,Monday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,2,Monday,January,10,3.1914893617021276
BTP008 - Navarang Theatre,Malleshwaram,2,Monday,March,12,3.900709219858156
BTP008 - Navarang Theatre,Malleshwaram,2,Monday,November,6,1.7730496453900706
BTP008 - Navarang Theatre,Malleshwaram,2,Saturday,December,20,6.737588652482268
BTP008 - Navarang Theatre,Malleshwaram,2,Saturday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,2,Saturday,March,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,2,Saturday,November,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,2,Sunday,December,10,3.1914893617021276
BTP008 - Navarang Theatre,Malleshwaram,2,Sunday,February,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,2,Sunday,March,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,2,Sunday,November,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,2,Thursday,February,7,2.1276595744680855
BTP008 - Navarang Theatre,Malleshwaram,2,Thursday,January,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,2,Tuesday,April,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,2,Tuesday,December,17,5.673758865248227
BTP008 - Navarang Theatre,Malleshwaram,2,Wednesday,December,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,2,Wednesday,February,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,2,Wednesday,March,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,2,Wednesday,November,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,3,Friday,January,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,3,Friday,November,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,3,Monday,April,11,3.546099290780142
BTP008 - Navarang Theatre,Malleshwaram,3,Monday,December,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,3,Monday,January,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,3,Monday,March,17,5.673758865248227
BTP008 - Navarang Theatre,Malleshwaram,3,Monday,November,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,3,Saturday,December,21,7.092198581560282
BTP008 - Navarang Theatre,Malleshwaram,3,Sunday,December,22,7.446808510638298
BTP008 - Navarang Theatre,Malleshwaram,3,Sunday,February,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,3,Sunday,March,6,1.7730496453900706
BTP008 - Navarang Theatre,Malleshwaram,3,Thursday,February,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,3,Thursday,January,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,3,Thursday,March,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,3,Tuesday,April,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,3,Tuesday,March,7,2.1276595744680855
BTP008 - Navarang Theatre,Malleshwaram,3,Wednesday,December,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,3,Wednesday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,3,Wednesday,January,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,3,Wednesday,March,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,4,Friday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,4,Monday,April,25,8.51063829787234
BTP008 - Navarang Theatre,Malleshwaram,4,Monday,December,12,3.900709219858156
BTP008 - Navarang Theatre,Malleshwaram,4,Monday,February,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,4,Monday,March,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,4,Saturday,December,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,4,Saturday,November,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,4,Sunday,April,6,1.7730496453900706
BTP008 - Navarang Theatre,Malleshwaram,4,Sunday,December,25,8.51063829787234
BTP008 - Navarang Theatre,Malleshwaram,4,Sunday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,4,Sunday,March,30,10.28368794326241
BTP008 - Navarang Theatre,Malleshwaram,4,Sunday,November,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,4,Thursday,November,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,4,Tuesday,March,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,4,Wednesday,April,5,1.4184397163120566
BTP008 - Navarang Theatre,Malleshwaram,4,Wednesday,December,3,0.7092198581560284
BTP008 - Navarang Theatre,Malleshwaram,4,Wednesday,March,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,5,Friday,January,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,5,Friday,March,13,4.25531914893617
BTP008 - Navarang Theatre,Malleshwaram,5,Monday,April,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,5,Monday,January,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,5,Monday,March,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,5,Monday,November,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,5,Saturday,December,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,5,Saturday,February,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,5,Saturday,March,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,5,Saturday,November,2,0.3546099290780142
BTP008 - Navarang Theatre,Malleshwaram,5,Sunday,December,15,4.964539007092199
BTP008 - Navarang Theatre,Malleshwaram,5,Sunday,February,1,0.0
BTP008 - Navarang Theatre,Malleshwaram,5,Sunday,March,18,6.028368794326241
BTP008 - Navarang Theatre,Malleshwaram,5,Tuesday,December,4,1.0638297872340425
BTP008 - Navarang Theatre,Malleshwaram,5,Tuesday,January,7,2.1276595744680855
